MAPID	MAPSETID	MAPCONCEPTID	MAPOPTION	MAPGROUP	MAPPRIORITY	MAPTARGETID	MAPCATEGORY	MAPRULE	MAPADVICE
175853063	110040	8137003	1	1	1	1985054	32		IFA: Enuresis of unspecified cause (788.3x)
173837063	110040	41174002	2	1	2	4706059	31		IFA: Lymphadenitis,chronic or subacute
176202062	110040	87979003	1	1	1	7347050	12		OTHERWISE
171899065	110040	249942005	2	1	2	9547244055	11		OTHERWISE
175435061	110040	73105000	1	1	1	7079050	11		OTHERWISE
175172061	110040	67195008	1	1	1	4859050	31		IFA: prolonged Posttraumatic emotional disturbance
175644066	110040	77157004	1	1	1	840055	12		OTHERWISE
175793068	110040	79962008	2	1	2	1084051	11		OTHERWISE
175630061	110040	76902006	3	1	3	6602051	32		IFA: Illegally induced abortion complicated by genital tract and pelvic infection(636.0x)
28056069	110040	201101007	1	1	1	9536059052	11		OTHERWISE
100959067	110040	301001009	6	1	6	1037051	31		IFA: Pneumonitis due to other solids and liquids
75843060	110040	284521000	9	1	9	6042055	31		IFA: Hydrothorax
527064	110040	102576009	9	1	9	6042055	31		IFA: Hydrothorax
176327065	110040	91037003	1	1	1	2141050	12		OTHERWISE
12248066	110040	14046000	1	1	1	5089053	11		OTHERWISE
174699069	110040	58250006	1	1	1	1981058	11		OTHERWISE
171895060	110040	249917001	2	1	2	1536051	11		OTHERWISE
29718069	110040	20376005	1	1	1	4450057	12		OTHERWISE
174212065	110040	46742003	1	1	1	1434051	12		OTHERWISE
45741060	110040	23406007	1	1	1	2204058	11		OTHERWISE
173820069	110040	41006004	2	1	2	9555537055	32		IFA: Affective personality disorder (301.10-301.13)
24169064	110040	194781004	2	3	2	9092058	31		IFA: Posttraumatic renal failure
135115062	110040	44730006	2	1	2	9092058	31		IFA: Posttraumatic renal failure
173288066	110040	36440009	1	1	1	7648052	31		GAMR: GAMR;:0-15- child
171785063	110040	240542006	1	1	1	9534081057	11		OTHERWISE
171935064	110040	25415003	1	1	1	2208055	31		IFA: Hip NOS
4090067	110040	111609001	1	1	1	2099053	11		OTHERWISE
4703065	110040	1145003	2	1	2	4861059	31		IFA: Adjustment reaction with withdrawl
171631069	110040	229734008	2	1	2	4861059	31		IFA: Elective mutism (309.83
6677063	110040	125608002	1	1	1	2123055	11		OTHERWISE
174470068	110040	5294002	1	1	1	4875053	12		OTHERWISE
131227063	110040	42440009	5	2	5	9555431056	32		IFA: Organic brain syndromes - unspecified senile psychotic condition
170981065	110040	102878001	3	1	3	6584059	32		IFA: With current abortion (634.2x)
22708064	110040	191659001	1	1	1	410053	11		OTHERWISE
172565061	110040	28432003	5	1	5	1204056	11		OTHERWISE
174146063	110040	45198002	5	1	5	1204056	11		OTHERWISE
174363067	110040	50248002	1	1	1	8449050	11		OTHERWISE
173439068	110040	372939007	1	1	1	5682058	31		IFA: Rheumatic fever
142348060	110040	61599003	1	1	1	987053	12		OTHERWISE
174899066	110040	6234006	1	1	1	6750056	32		IFA: That involving anal sphincter (664.2x)
175363060	110040	71315007	1	1	1	1245051	31		GAMR: Female Dyspareunia
171763068	110040	23997001	2	1	2	1071055	31		IFA: Unilateral condylar hyperplasia or hypoplasia of mandible
147806068	110040	74417001	1	1	1	6005054	11		OTHERWISE
172324062	110040	271823003	1	1	1	7583055	31		IFA: Transitory tachypnea of newborn
46446064	110040	234532001	1	1	1	348057	12		OTHERWISE
173427061	110040	372130007	1	1	1	4036056	12		OTHERWISE
171943068	110040	254651007	1	1	1	4036056	12		OTHERWISE
47414067	110040	235856003	1	1	1	1132056	12		OTHERWISE
26300065	110040	197764002	1	1	1	6406056	11		OTHERWISE
173567062	110040	38911009	1	1	1	365053	12		OTHERWISE
130883063	110040	422400008	1	1	1	1969057	11		OTHERWISE
10402066	110040	128088003	2	1	2	2016058	11		OTHERWISE
17111061	110040	166603001	1	1	1	2060058	11		OTHERWISE
172090065	110040	263204007	1	1	1	2170059	11		OTHERWISE
172276061	110040	271569006	4	1	4	7231050	32		IFA: Spina bifida with hydrocephalus (741.0x)
103970062	110040	30753002	1	1	1	7231050	32		IFA: Congenital hydrocephalus - with hydrocephalus 741.0x
173849062	110040	41309000	1	1	1	6338052	12		OTHERWISE
171246065	110040	161443002	7	1	7	2788057	31		IFA: Personal history of allergy to insects
174555065	110040	55341008	1	1	1	4822054	12		OTHERWISE
173018067	110040	31892009	3	1	3	8199057	31		IFA: Traumatic pneumohemothorax without mention of open wound into thorax
171033068	110040	109364007	4	1	4	8199057	31		IFA: Pneumothorax,traumatic (pneumohemothorax without mention of open wound into thorax)
176478060	110040	93163002	1	1	1	4379050	12		OTHERWISE
13917064	110040	161891005	1	1	1	1563052	12		OTHERWISE
174593061	110040	55995005	6	1	6	1797056	31		IFA: Hemolytic anemia of newborn:  late anemia due to isoimmunization
172526064	110040	281398003	1	1	1	1250058	32		GAMR: Female: Symptoms referable to genital organs (625.0-625.9)
174817067	110040	60728008	1	1	1	1250058	32		IFA: Unspecified symptom associated with female genital organs
176416069	110040	9209005	1	1	1	1250058	32		GAMR: Female (625.0-625.9)
173412061	110040	372004005	1	1	1	3878055	11		OTHERWISE
21787069	110040	189002004	1	1	1	222054	11		OTHERWISE
21775063	110040	188994000	1	1	1	222054	11		OTHERWISE
21779068	110040	188998002	1	1	1	222054	11		OTHERWISE
549069	110040	102589003	1	1	1	1208058	31		IFA: Pain in breast
172381066	110040	274668005	1	1	1	1208058	31		IFA: Pain in breast
59013069	110040	248802009	1	1	1	9547149055	31		IFA: Acquired
173622064	110040	396227001	4	1	4	1405058	11		OTHERWISE
174400069	110040	5132005	4	1	4	1405058	11		OTHERWISE
173731065	110040	405737000	5	1	5	144054	31		IFA: Infectious mononucleosis
173481063	110040	37785001	1	1	1	7082058	11		OTHERWISE
175852067	110040	81345003	1	1	1	5442055	11		OTHERWISE
12124069	110040	13753008	1	1	1	680053	11		OTHERWISE
176062068	110040	85189001	1	1	1	6245050	11		OTHERWISE
144418063	110040	66466001	1	1	1	9541135056	22		OTHERWISE
29903061	110040	20427003	1	1	1	9542085051	11		OTHERWISE
13038066	110040	15977008	1	1	1	4854058	11		OTHERWISE
172057065	110040	262519004	1	1	1	2376057	32		IFA: Multiple sites classifiable to the same four-digit category (959.0x-959.7x)
40504060	110040	219346009	1	1	1	2376057	12		OTHERWISE
173129068	110040	348083004	1	1	1	1859054	11		OTHERWISE
22513062	110040	191287000	1	1	1	4701051	11		OTHERWISE
171062069	110040	111812000	1	1	1	3351053	12		OTHERWISE
170799065	110040	95210003	1	1	1	4313057	11		OTHERWISE
150071069	110040	79586000	1	1	1	9542092059	11		OTHERWISE
175550066	110040	75483001	2	1	2	1961059	11		OTHERWISE
13592062	110040	161129001	2	1	2	585053	32		IFA: specific reading disorder (315.00-315.09)
138574064	110040	52824009	1	1	1	585053	12		OTHERWISE
119968065	110040	400047006	2	1	2	5828055	32		IFA: Spasm of cerebral artery (435.0-435.9)
119064065	110040	398158001	4	1	4	2723051	11		OTHERWISE
174765063	110040	59890007	1	1	1	5405054	11		OTHERWISE
176682066	110040	95563007	7	1	7	6389052	31		IFA: Pancreatic steatorrhea
173158066	110040	353295004	1	1	1	4531055	11		OTHERWISE
172702064	110040	29281007	1	1	1	1610053	31		IFA: Legg-Calve-Perthes disease
176153069	110040	87376003	1	1	1	7803051	11		OTHERWISE
47326062	110040	235821002	12	1	12	9555473051	31		IFA: Infection of esophagostomy
175270062	110040	69166006	10	1	10	7899056	11		OTHERWISE
120262067	110040	40108008	1	1	1	9547204054	11		OTHERWISE
175109065	110040	65959000	1	1	1	9547204054	11		OTHERWISE
171518069	110040	20573003	2	1	2	9542105052	31		IFA: Respiratory distress,newborn
172999068	110040	31515003	2	1	2	9542105052	31		IFA: Respiratory distress,newborn
172382060	110040	274668005	2	1	2	1962053	11		OTHERWISE
29132064	110040	202964000	1	1	1	7111057	11		OTHERWISE
4702061	110040	1145003	1	1	1	1897054	31		IFA: Acquired aphasia
171625066	110040	229733002	1	1	1	1897054	31		IFA: Acquired aphasia
176177064	110040	87486003	3	1	3	1897054	11		OTHERWISE
174810069	110040	60573004	4	1	4	957055	11		OTHERWISE
175585066	110040	76050008	3	1	3	392055	31		IFA: High-oxygen-affinity hemoglobin
5222065	110040	119247004	1	1	1	308052	11		OTHERWISE
14165068	110040	162290004	1	1	1	817059	12		OTHERWISE
174193069	110040	46152009	1	1	1	817059	12		OTHERWISE
175349065	110040	71186008	1	1	1	1007055	11		OTHERWISE
148442065	110040	75955007	1	1	1	5910056	11		OTHERWISE
176525062	110040	93802007	1	1	1	3889054	12		OTHERWISE
173584067	110040	390951007	1	1	1	9570408059	11		OTHERWISE
174418067	110040	51655004	4	1	4	7235059	31		IFA: Skull defects associated with brain anomalies
175713067	110040	78667006	1	1	1	550053	31		IFA: Adjustment reaction with depressive symptoms 309.0-309.1 brief depressive reaction
173178064	110040	35489007	5	1	5	550053	31		IFA: Depressive states associated with stressful events: Adjustment disorder with depressed mood
174747062	110040	59617007	5	1	5	4804051	11		OTHERWISE
172082065	110040	263031003	1	1	1	2280052	11		OTHERWISE
171266062	110040	161450003	6	1	6	9541221054	31		IFA: Personal history of allergy to other foods
171166065	110040	129853007	1	1	1	1989056	11		OTHERWISE
22440064	110040	191154007	1	1	1	357050	11		OTHERWISE
49532062	110040	237662005	1	1	1	263056	31		IFA: Overproduction of ACTH
172935061	110040	307731004	1	1	1	7068058	12		OTHERWISE
176403069	110040	91947003	3	1	3	9550263053	31		IFA: Exposure to HIV
172544066	110040	281637004	1	1	1	9550263053	11		OTHERWISE
174890065	110040	62246005	2	1	2	9550263053	31		IFA: Exposure to HIV virus
43632061	110040	230698000	1	1	1	5823051	12		OTHERWISE
172656061	110040	288723005	12	1	12	5823051	31		IFA: Stroke ischemic
173254061	110040	363393007	1	1	1	3875057	31		IFA: Lingual tonsil
176032063	110040	84753008	1	2	1	3740051	31		IFA: Pneumonia in,candidiasis
172789065	110040	300849006	1	1	1	880051	11		OTHERWISE
172317063	110040	271808008	5	1	5	6669058	32		IFA: Edema of,pregnancy (642.0x-642.9x 646.1x) - Edema or excessive weight gain in pregnancy, unspecified as to episode of care
5174063	110040	118654009	5	1	5	6669058	32		IFA: Edema of pregnancy 646.1x
171622069	110040	229721007	4	1	4	4870056	31		IFA: Elective mutism (309.83
174527066	110040	54504003	1	2	1	9540375051	22		OTHERWISE
174670060	110040	57643001	1	1	1	6140053	31		IFA: Reflux esophagitis
119218068	110040	398665005	6	1	6	1829057	11		OTHERWISE
107213061	110040	317006	4	1	4	4575056	12		OTHERWISE
175899061	110040	82272006	4	1	4	1021058	32		IFA: Rhinitis,allergic (477.0-477.9)
176391063	110040	91935009	8	1	8	1021058	32		IFA: Hayfever (477.0-477.9)
26392068	110040	197927001	1	1	1	162058	31		IFA: Candidiasis of urinary tract
171874069	110040	2492009	1	1	1	299053	12		OTHERWISE
175476069	110040	74333002	1	1	1	1559058	32		IFA: Torticollis  NOS
171445067	110040	198906008	1	1	1	6744053	32		IFA: Hemorrhage from vasa previa (663.5x)
172634064	110040	287022006	1	1	1	9536260053	11		OTHERWISE
30173060	110040	204942005	1	1	1	7403056	11		OTHERWISE
9357064	110040	127018007	2	1	2	241052	11		OTHERWISE
176073062	110040	85769006	1	1	1	3402054	12		OTHERWISE
24658063	110040	195382003	2	1	2	1748052	31		IFA: Port wine
175167069	110040	6698000	1	1	1	2227053	11		OTHERWISE
176604065	110040	94348003	1	1	1	4141054	31		IFA: Retroperitoneal lymph nodes
175844069	110040	81119003	1	1	1	6840051	31		IFA: That due to drugs in contact with skin
70216063	110040	275447008	1	1	1	6840051	31		IFA: That due to drugs in contact with skin
21524063	110040	188462001	1	1	1	4158057	11		OTHERWISE
39310066	110040	21783006	1	1	1	5406050	11		OTHERWISE
20778066	110040	186738001	1	1	1	3554059	11		OTHERWISE
56519063	110040	246815009	1	1	1	9556092053	11		OTHERWISE
176595065	110040	94181007	1	1	1	4142055	11		OTHERWISE
174888069	110040	62235007	1	1	1	693056	12		OTHERWISE
114621061	110040	371160000	1	1	1	5883053	12		OTHERWISE
172496066	110040	28012007	10	1	10	2220050	11		OTHERWISE
171224063	110040	15911003	6	1	6	1386059	32		IFA: Specific types of allergic reaction, such as:dermatitis (692.x)
175857062	110040	81418003	1	1	1	1386059	12		OTHERWISE
176382062	110040	91930004	6	1	6	1386059	32		IFA: Contact dermatitis and other eczema (692.x)
175286068	110040	69559004	4	1	4	485051	32		IFA: Psychogenic: Symptoms referable to genital organs (302.70-302.79)
174533063	110040	54586004	4	1	4	485051	32		IFA: Psychogenic: Symptoms referable to genital organs (302.70-302.79)
172838063	110040	301715003	4	1	4	485051	32		IFA: Psychogenic (302.70-302.79)
176419063	110040	9209005	4	1	4	485051	32		IFA: Psychogenic (302.70-302.79)
25481060	110040	196682000	1	1	1	6193054	11		OTHERWISE
172751061	110040	29857009	1	1	1	1959050	12		OTHERWISE
171141066	110040	127294003	4	1	4	8163054	32		IFA: Any condition classifiable to 853
171020063	110040	108365000	2	1	2	1373050	12		OTHERWISE
13101068	110040	160329001	2	1	2	9553485059	11		OTHERWISE
12045060	110040	13601005	2	1	2	4725056	31		IFA: Alcoholic paranoia
175483063	110040	74450001	1	1	1	6661055	32		IFA: Electrolyte imbalance associated with hyperemesis gravidarum (643.1x)
172415066	110040	276177000	1	1	1	5457054	20		UAC
172448066	110040	278287000	2	1	2	9535176057	32		IFA: Hemiplegia due to late effect of cerebrovascular accident (438.20-438.22)
138289066	110040	52089001	10	1	10	5881050	12		OTHERWISE
107377065	110040	31996006	10	1	10	5881050	12		OTHERWISE
175875061	110040	81891001	1	1	1	267055	11		OTHERWISE
176210061	110040	88223008	1	1	1	948053	11		OTHERWISE
176608068	110040	94365007	1	1	1	4152056	11		OTHERWISE
174147066	110040	45227007	1	1	1	5772052	11		OTHERWISE
175208067	110040	67754003	1	1	1	5772052	31		IFA: Hypertrophic subaortic stenosis
47202062	110040	235760009	4	1	4	1975053	31		IFA: Incontinence of sphinter ani
173058069	110040	33118001	1	1	1	7794058	11		OTHERWISE
174626068	110040	56786000	2	1	2	958052	11		OTHERWISE
175886064	110040	8220004	2	1	2	6552053	11		OTHERWISE
175082063	110040	65576009	2	1	2	6552053	11		OTHERWISE
175785068	110040	79893008	1	1	1	1450056	11		OTHERWISE
45807062	110040	234097001	2	1	2	5422051	31		IFA: Eyelid
49572065	110040	237685006	2	1	2	4582057	11		OTHERWISE
176540060	110040	93917007	5	1	5	4022053	31		IFA: Skin of nose: Malignant melanoma of skin
172347061	110040	271952001	1	1	1	554057	12		OTHERWISE
171249064	110040	161445009	10	1	10	9553458053	31		IFA: Personal history of other allergy, other than to medicinal agents
30153069	110040	204891000	1	1	1	7398057	11		OTHERWISE
171042062	110040	109913001	1	1	1	4433059	11		OTHERWISE
171324060	110040	189164002	1	1	1	4433059	11		OTHERWISE
171235067	110040	160320002	1	1	1	9553499055	11		OTHERWISE
169864068	110040	68566005	2	1	2	9545808056	31		IFA: Urinary tract infection of newborn
171472060	110040	201935006	2	1	2	9536157052	11		OTHERWISE
175142066	110040	66510004	1	1	1	7461057	12		OTHERWISE
23538062	110040	19309007	1	1	1	5191055	20		UAC
173979067	110040	421893009	4	2	4	6654059	32		IFA: Renal disease,arising in pregnancy or the puerperium (hypertension secondary to renal disease)
171709065	110040	236423003	4	1	4	6654059	32		IFA: Renal disease,arising in pregnancy or the puerperium (642.1-642.2, 642.4-642.7, 646.2) - Hypertension secondary to renal disease, complicating pregnancy, childbirth, and the puerperium, unspecified as to episode of care
46915067	110040	235494005	1	1	1	1137054	11		OTHERWISE
5468065	110040	12348006	1	1	1	4715053	11		OTHERWISE
172762061	110040	29951006	1	1	1	1019050	11		OTHERWISE
134260064	110040	43240000	2	1	2	3261056	11		OTHERWISE
102156068	110040	30238006	1	1	1	1268055	12		OTHERWISE
47503067	110040	235917005	1	1	1	6375055	11		OTHERWISE
172421065	110040	276617005	1	1	1	1888050	11		OTHERWISE
3514060	110040	11092001	5	1	5	1917054	31		IFA: Tachycardia NOS
136923065	110040	48867003	3	1	3	1917054	32		IFA: Tachycardia
134725065	110040	4386001	1	1	1	5941055	31		IFA: Acute bronchitis with bronchospasm
175716060	110040	78667006	4	1	4	4782055	32		IFA: Manic-depressive psychosis
173334060	110040	36923009	8	1	8	4782055	12		OTHERWISE
6734067	110040	125662003	1	1	1	8462054	11		OTHERWISE
6732066	110040	125660006	1	1	1	8462054	11		OTHERWISE
176251064	110040	89138009	1	1	1	7652052	11		OTHERWISE
4768064	110040	11568002	1	1	1	1545052	11		OTHERWISE
171510063	110040	202606004	2	1	2	1545052	11		OTHERWISE
173304069	110040	36689008	1	1	1	6407052	11		OTHERWISE
173770060	110040	408856003	3	1	3	4816058	31		IFA: Heller's syndrome - current or active state
174673063	110040	57686001	1	1	1	1032058	11		OTHERWISE
172020060	110040	25942009	1	1	1	322052	31		IFA: Fibrocystic disease of pancreas,(277.00-277.09)
171734065	110040	239169007	1	1	1	2735050	11		OTHERWISE
49396060	110040	237602007	1	1	1	9555741059	20		UAC
175418060	110040	72863001	6	1	6	9542087056	31		IFA: Respiratory failure,chronic
134914065	110040	44313006	2	1	2	5798059	11		OTHERWISE
153953060	110040	88805009	2	1	2	5798059	12		OTHERWISE
176182065	110040	87522002	1	1	1	4678053	12		OTHERWISE
172942061	110040	308153009	1	1	1	2228056	12		OTHERWISE
69951069	110040	275104002	1	1	1	9553488057	11		OTHERWISE
119214065	110040	398665005	2	1	2	9325056	31		IFA: Heat syncope
173677067	110040	400020001	1	1	1	132051	11		OTHERWISE
172229069	110040	268019002	2	1	2	6119052	31		IFA: Alveolitis of jaw
143912064	110040	65312002	1	1	1	5830058	11		OTHERWISE
45556065	110040	233956002	3	1	3	5830058	31		IFA: Cerebral
171264064	110040	161450003	4	1	4	2787054	31		IFA: Personal history of allergy to eggs
172343062	110040	271860004	8	1	8	2002050	11		OTHERWISE
75782067	110040	284470004	1	1	1	5796055	11		OTHERWISE
176381068	110040	91930004	5	1	5	1376055	31		IFA: Other atopic dermatitis and related conditions
175179069	110040	6733004	1	1	1	8592055	11		OTHERWISE
172555066	110040	283051009	1	1	1	8592055	11		OTHERWISE
171601064	110040	22713002	1	1	1	2197053	11		OTHERWISE
39946069	110040	21818003	1	1	1	5219052	20		UAC
238060	110040	102447009	1	1	1	7164058	11		OTHERWISE
30546065	110040	2055003	2	1	2	5337051	11		OTHERWISE
174276060	110040	48409008	1	1	1	1934059	31		IFA: Wheezing
1446066	110040	106002000	1	1	1	1259057	12		OTHERWISE
176393060	110040	91937001	3	1	3	9535354056	31		IFA: Specific types of allergic reaction such as,allergic diarrhea
176379066	110040	91930004	3	1	3	9535354056	31		IFA: Specific types of allergic reaction such as,allergic diarrhea
173587061	110040	391987005	2	1	2	1656058	31		IFA: Acquired deformity of chest and rib
141361062	110040	59455009	1	1	1	4564055	31		IFA: Diabetic acidosis (250.1x)
171796065	110040	241819002	1	2	1	9540273059	22		OTHERWISE
46825064	110040	235104008	2	1	2	1066054	32		IFA: Exfoliation of teeth attributable to disease of surrounding tissues (525.0-525.19) loss of teeth due to trauma
141287064	110040	59276001	1	1	1	4569052	11		OTHERWISE
172976069	110040	312903003	5	1	5	4569052	11		OTHERWISE
3510068	110040	11092001	1	1	1	645054	31		IFA: Carotid sinus syncope
136922061	110040	48867003	2	1	2	645054	31		IFA: Reflex bradycardia
119213060	110040	398665005	1	1	1	645054	31		IFA: Carotid sinus syncope
114050068	110040	370218001	1	1	1	6012058	12		OTHERWISE
125093064	110040	405944004	1	1	1	6012058	12		OTHERWISE
27182060	110040	199616008	1	1	1	1784058	11		OTHERWISE
12294069	110040	1415005	2	1	2	5920053	11		OTHERWISE
10735061	110040	128477000	1	1	1	5920053	31		IFA: Lymphangitis NOS
